"head_z","head_y","l_shoulder_y","l_shoulder_z","l_arm_x","l_elbow_y","r_shoulder_y","r_shoulder_z","r_arm_x","r_elbow_y","r_wrist_z","r_wrist_y","r_wrist_x","r_indexfinger_x","r_thumb_z","r_thumb_x","r_middlefingers_x","r_virtualhand_x","l_wrist_z","l_wrist_y","l_wrist_x","l_indexfinger_x","l_thumb_z","l_thumb_x","l_middlefingers_x","l_virtualhand_x"
"-2.15","4.53","4.44","-1.54","7.69","10.77","17.36","-0.04","-19.03","-77.41","71.43","-79.69","71.96","-151.52","-151.78","-151.34","-151.08","-180.0","6.9","14.99","-51.47","-151.25","-152.13","-150.73","-151.25","-180.0"
"-2.15","4.44","4.44","-1.63","7.69","10.77","-0.92","18.68","-7.08","1.45","-6.15","18.51","73.19","-151.52","-151.78","-151.34","-151.08","-180.0","6.9","14.99","-51.47","-151.25","-152.13","-150.73","-151.25","-180.0"
