"head_z","head_y","l_shoulder_y","l_shoulder_z","l_arm_x","l_elbow_y","r_shoulder_y","r_shoulder_z","r_arm_x","r_elbow_y","r_wrist_z","r_wrist_y","r_wrist_x","r_indexfinger_x","r_thumb_z","r_thumb_x","r_middlefingers_x","r_virtualhand_x","l_wrist_z","l_wrist_y","l_wrist_x","l_indexfinger_x","l_thumb_z","l_thumb_x","l_middlefingers_x","l_virtualhand_x"
"0.92","15.25","-70.55","32.84","63.96","42.68","1.27","-0.57","-6.81","-0.84","-6.56","-57.89","64.75","-151.52","-151.78","-151.34","-151.08","-180.0","-77.85","16.31","-70.73","-151.25","-152.13","-150.73","-151.25","-180.0"
"0.75","15.25","-6.9","12.18","8.31","4.62","1.27","-0.57","-6.81","-0.84","-6.56","-57.89","64.75","-151.52","-151.78","-151.34","-151.08","-180.0","21.93","16.31","-64.31","-151.25","-152.13","-150.73","-151.25","-180.0"
