"head_z","head_y","l_shoulder_y","l_shoulder_z","l_arm_x","l_elbow_y","r_shoulder_y","r_shoulder_z","r_arm_x","r_elbow_y","r_wrist_z","r_wrist_y","r_wrist_x","r_indexfinger_x","r_thumb_z","r_thumb_x","r_middlefingers_x","r_virtualhand_x","l_wrist_z","l_wrist_y","l_wrist_x","l_indexfinger_x","l_thumb_z","l_thumb_x","l_middlefingers_x","l_virtualhand_x"
"-76.7","-32.57","-80.57","2.07","76.09","79.96","89.01","19.56","-99.3","-75.47","-2.33","-46.29","73.27","-151.52","-152.31","-150.9","-150.73","-180.0","7.34","14.55","-50.42","-151.16","-152.57","-151.08","-151.25","-180.0"
"8.92","-5.49","2.24","1.8","7.87","12.0","11.47","6.37","-2.68","-0.92","-1.1","-46.29","73.27","-151.52","-153.63","-150.9","-150.73","-180.0","13.85","14.55","-50.42","-151.16","-152.57","-151.08","-151.25","-180.0"
