"head_z","head_y","l_shoulder_y","l_shoulder_z","l_arm_x","l_elbow_y","r_shoulder_y","r_shoulder_z","r_arm_x","r_elbow_y","r_wrist_z","r_wrist_y","r_wrist_x","r_indexfinger_x","r_thumb_z","r_thumb_x","r_middlefingers_x","r_virtualhand_x","l_wrist_z","l_wrist_y","l_wrist_x","l_indexfinger_x","l_thumb_z","l_thumb_x","l_middlefingers_x","l_virtualhand_x"
"4.62"  ,"37.93" ,"-3.38"       ,"15.78"       ,"7.87"   ,"-1.63"    ,"-0.4"        ,"11.65"       ,"-7.25"  ,"-7.78"    ,"0.0"   ,"-82.95"   ,"-18.07"   ,"-151.52"        ,"-151.78"  ,"-151.34"  ,"-151.08"          ,"-180.0"         ,"4.0"      ,"-28.18"   ,"27.82"    ,"-151.25"        ,"-152.13"  ,"-150.73"  ,"-151.25"          ,"-180.0"
"4.7"   ,"7.96"  ,"-3.3"        ,"15.43"       ,"7.78"   ,"-1.54"    ,"-0.4"        ,"11.65"       ,"-7.25"  ,"-7.69"    ,"0.0"   ,"-82.95"   ,"-18.07"   ,"-151.52"        ,"-151.78"  ,"-151.34"  ,"-151.08"          ,"-180.0"         ,"4.0"      ,"-28.18"   ,"27.82"    ,"-151.25"        ,"-152.13"  ,"-150.73"  ,"-151.25"          ,"-180.0"
